Club Speed (mph),Attack Angle (deg),Club Path (deg),Club Face (deg),Face to Path (deg),Ball Speed (mph),Smash Factor,Launch Angle (deg),Launch Direction (deg),Backspin (rpm),Sidespin (rpm),Spin Rate (rpm),Spin Rate Type,Spin Axis (deg),Apex Height (ft),Total Distance (yards),Total Deviation Angle (deg),Total Deviation Distance (yards),Air Density (g/L),Temperature (F),Air Pressure (kPA),Carry Distance (yards),Carry Deviation Angle (deg),Carry Deviation Distance (yards)
83.59430923,-4.43,1.13,1.48,0.35,107.1268777,1.281509216,17.45999908,1.360000014,4280.790039,-584.8730469,4320.560059,Measured,7.78000021,62.72966155,167.4212558,4.050000191,11.82196021,0.9508776,69.692,80.74,160.3237162,4.090000153,11.43919514
83.43772369,-7.05,-2.32,0.98,3.3,107.820331,1.292225222,16.07999992,0.50999999,4677.069824,-1327.886719,4861.919922,Measured,15.85000038,57.44750731,163.7467145,6.239999771,17.80402525,0.9508776,69.692,80.74,156.8022801,6.059999943,16.55730571
83.81800286,-6.43,-0.55,-0.27,0.28,117.3273102,1.399786516,15.18000031,-0.289999992,5252.321289,-669.1112671,5294.77002,Measured,7.260000229,70.63648519,186.7016636,2.579999924,8.388014082,0.9508776,69.692,80.74,177.4168807,2.619999886,8.114610757
84.86936292,-6.73,-4.57,-1.96,2.61,115.6048683,1.362150772,12.31000042,-2.180000067,5809.891113,10.1401825,5809.899902,Measured,-0.100000001,55.24934433,173.3923918,-2.460000038,-7.425634254,0.9508776,69.692,80.74,168.1649216,-2.329999924,-6.846019498
79.45597709,-4.67,-1.08,-8.32,-7.24,109.923048,1.383445929,13.13000011,-6.96999979,3404.098877,1570.752075,3749.02002,Measured,-24.77000046,39.73097,170.5708675,-14.96000004,-44.02886956,0.9508776,69.692,80.74,150.2624605,-14.06999969,-36.52668583
81.96134574,-4.96,1.33,2.68,1.35,110.4375423,1.347434469,16.54000092,2.369999886,4326.256348,-554.2062988,4361.609863,Measured,7.300000191,63.45144407,171.5004455,4.909999847,14.67629055,0.9508776,69.692,80.74,166.1854842,5.059999943,14.65441778
80.84287759,-6.43,-1.17,0.12,1.29,103.3240843,1.278085186,13.64999962,-0.050000001,4804.783691,-1263.200562,4968.060059,Measured,14.72999954,41.53543257,155.4790006,5.0,13.54986914,0.9508776,69.692,80.74,140.8245891,4.590000153,11.27515356
84.42197566,-4.93,0.26,0.63,0.37,115.02326,1.362480079,16.47999954,0.550000012,5856.784668,-855.456543,5918.930176,Measured,8.31000042,75.52493589,177.2637755,4.099999905,12.67497829,0.9508776,69.692,80.74,172.8237082,4.110000134,12.36876686
82.14030064,-2.44,0.45,3.67,3.22,96.25536592,1.171840925,18.12999916,3.069999933,3632.071045,-892.7943726,3740.189941,Measured,13.81000042,47.93306974,150.3937055,7.349999905,19.24759447,0.9508776,69.692,80.74,135.0393737,7.010000229,16.49168846
82.96796707,-7.02,0.17,5.66,5.49,94.13028327,1.134537661,5.349999905,4.670000076,3691.268799,-2939.324219,4718.589844,Measured,38.52999878,5.314960646,72.13473216,10.27000046,12.86089264,0.9508776,69.692,80.74,72.13473216,10.27000046,12.86089264
82.05082319,-4.65,2.57,4.94,2.37,103.3464584,1.259542006,15.55000019,4.380000114,4686.595215,-1164.15625,4829.02002,Measured,13.94999981,49.24540758,155.0524921,9.359999657,25.21872208,0.9508776,69.692,80.74,145.5052527,9.130000114,23.0861774
81.04420186,-2.43,-9.52,-9.34,0.18,106.9255531,1.319348585,19.57999992,-8.859999657,4082.679443,-86.23281097,4083.590088,Measured,1.210000038,72.30971429,172.8237082,-8.819999695,-26.5091861,0.9508776,69.692,80.74,164.3700821,-9.0,-25.71084889
81.17841804,-1.75,-4.3,-0.71,3.59,105.0689004,1.294295983,19.84000015,-1.120000005,4102.130859,-671.0145874,4156.649902,Measured,9.289999962,70.07874216,168.4820621,2.25,6.60542428,0.9508776,69.692,80.74,159.0769977,1.970000029,5.479002875
79.92573372,-3.66,-2.8,11.84,14.64,85.62991853,1.071368564,3.980000019,9.369999886,5818.963867,-67.03260803,5819.350098,Measured,0.660000026,3.444881733,63.53893096,9.5,10.4877517,0.9508776,69.692,80.74,63.53893096,9.5,10.4877517
82.81138153,-4.99,-0.53,0.76,1.29,101.8477066,1.22987571,16.02000046,0.560000002,4267.287109,-972.6372681,4376.72998,Measured,12.84000015,48.49081277,156.0804913,4.840000153,13.16710407,0.9508776,69.692,80.74,143.7445346,4.539999962,11.38451427
79.45597709,-2.69,-0.27,4.71,4.98,96.61327538,1.215934646,18.02000046,3.839999914,3636.275146,-1728.964233,4026.389893,Measured,25.43000031,46.25984377,146.7300942,11.67000008,29.68066425,0.9508776,69.692,80.74,132.2834636,10.97999954,25.18591501
81.06657122,-2.32,-8.08,-6.93,1.15,107.5295269,1.32643487,18.26000023,-6.710000038,4971.236816,-814.071106,5037.450195,Measured,9.300000191,69.58661117,167.0166243,-3.630000114,-10.58617706,0.9508776,69.692,80.74,160.7611549,-3.660000086,-10.24715648
83.34824624,-3.0,-9.1,4.62,13.72,94.10790912,1.129092853,6.639999866,2.660000086,2914.206787,-3254.786621,4368.779785,Measured,48.15999985,6.627296525,72.7580914,9.159999847,11.581365,0.9508776,69.692,80.74,72.7580914,9.159999847,11.581365
80.75340014,-0.83,-6.45,-7.52,-1.07,94.15264887,1.165927982,16.97999954,-6.980000019,3135.424561,711.7755127,3215.199951,Measured,-12.78999996,39.73097,143.3180261,-10.09000015,-25.10936033,0.9508776,69.692,80.74,126.5748008,-10.27000046,-22.56124143
83.30350752,-4.77,-1.12,1.37,2.49,100.2371183,1.203276084,12.19999981,0.980000019,4952.304199,-2202.83667,5420.129883,Measured,23.97999954,31.36483077,153.9698089,9.149999619,24.4750647,0.9508776,69.692,80.74,125.9842486,7.940000057,17.39938741
83.41535433,-5.7,-6.28,-4.51,1.77,102.2279903,1.225529653,15.31000042,-4.489999771,3226.293457,-83.35651398,3227.370117,Measured,1.480000019,43.0118099,159.8534538,-4.090000153,-11.39545065,0.9508776,69.692,80.74,144.3022714,-4.25,-10.69553777
72.58858268,-9.55,-1.25,-2.23,-0.98,73.86363739,1.017565499,6.550000191,-1.980000019,4923.025391,-2193.931396,5389.759766,Measured,24.02000046,4.363517201,66.54636754,0.769999981,0.885826774,0.9508776,69.692,80.74,40.00437646,0.360000014,0.251531063
77.24141016,-6.58,0.7,14.18,13.48,88.29187818,1.143064038,14.59000015,11.73999977,3699.929443,-985.8580322,3829.02002,Measured,14.92000008,27.4278204,130.588368,15.77000046,35.48775237,0.9508776,69.692,80.74,105.9929989,15.36999989,28.09492622
77.28614889,-5.88,-5.04,6.89,11.93,73.48335378,0.950795904,2.380000114,5.03000021,2427.821045,-1505.899414,2856.929932,Measured,31.80999947,0.492126004,70.0459351,5.96999979,7.2834644,0.9508776,69.692,80.74,18.88670216,6.090000153,2.001312383
76.99534717,-8.83,-2.95,15.2,18.15,80.46260116,1.045031994,5.360000134,12.10999966,5973.494629,1157.884155,6084.680176,Measured,-10.97000027,4.625984142,67.32283615,10.11999989,11.82196021,0.9508776,69.692,80.74,54.12292397,10.63000011,9.984689539
75.89924839,-6.97,-5.61,-4.61,1.0,101.1542619,1.33274392,12.88000011,-4.489999771,3207.560059,-763.5570679,3297.189941,Measured,13.39000034,31.82414636,167.9680625,-0.090000004,-0.262467186,0.9508776,69.692,80.74,131.769464,-1.409999967,-3.248031527
77.91249105,-5.32,-3.81,-5.71,-1.9,111.7573351,1.43439561,13.10999966,-5.159999847,3532.421387,-20.34551048,3532.47998,Measured,0.330000013,45.3740155,165.2559062,-5.239999771,-15.09186373,0.9508776,69.692,80.74,165.2559062,-5.239999771,-15.09186373
82.65479599,-1.93,-2.03,2.85,4.88,108.7822143,1.316102871,13.10000038,2.089999914,4358.899902,-2776.925293,5168.299805,Measured,32.5,39.99343694,159.1972958,12.53999996,34.58005341,0.9508776,69.692,80.74,144.2585342,12.23999977,30.5883632
83.14692198,-2.96,-0.05,-2.69,-2.64,113.3008266,1.362658099,,-2.210000038,1909.921143,-1647.436523,2522.27002,Measured,40.77999878,0.0,129.8775176,-2.210000038,-5.019685206,0.9508776,69.692,80.74,0.0,-78.33999634,0.0
82.36399427,-2.72,-3.38,-7.31,-3.93,110.6836067,1.34383486,4.519999981,-6.429999828,1837.498047,-417.1320496,1884.25,Measured,12.78999996,5.314960646,132.589674,-4.389999866,-10.14873112,0.9508776,69.692,80.74,78.88232421,-5.289999962,-7.272528538
86.05493916,-4.53,-2.75,-23.11,-20.36,85.07068446,0.988562485,8.81000042,-19.32999992,3330.22998,1791.644775,3781.590088,Measured,-28.28000069,9.678477847,77.14348307,-23.97999954,-31.35389335,0.9508776,69.692,80.74,77.14348307,-23.97999954,-31.35389335
87.66553329,-1.75,-2.11,-0.19,1.92,110.638867,1.262056624,15.97000027,-0.419999987,1966.898926,301.6805115,1989.900024,Measured,-8.720000267,47.99868804,168.1649216,-2.299999952,-6.736657751,0.9508776,69.692,80.74,168.1649216,-2.299999952,-6.736657751
86.30100215,-4.68,-2.05,-6.4,-4.35,114.6653506,1.32866766,7.800000191,-5.519999981,2499.590332,-1298.987183,2816.969971,Measured,27.45999908,17.6837266,170.7349028,0.790000021,2.340332573,0.9508776,69.692,80.74,126.6841605,-0.519999981,-1.148293911
87.06156049,-0.64,-2.03,-3.38,-1.35,113.0547622,1.298561175,12.77000046,-3.029999971,3951.03125,-2068.183838,4459.600098,Measured,27.62999916,43.47112861,159.0660509,5.599999905,15.52930863,0.9508776,69.692,80.74,159.0660509,5.599999905,15.52930863
89.79062276,-1.69,-3.58,-0.33,3.25,121.1524692,1.349277525,14.09000015,-0.720000029,3094.677246,-1226.519165,3328.870117,Measured,21.62000084,56.95538258,187.5984179,6.019999981,19.68503937,0.9508776,69.692,80.74,187.5984179,6.019999981,19.68503937
91.08804581,0.11,-2.31,-6.86,-4.55,119.8774162,1.316060907,5.519999981,-5.929999828,2834.882568,-1517.503418,3215.48999,Measured,28.15999985,12.69685002,164.1185557,0.519999981,1.487314101,0.9508776,69.692,80.74,121.3801376,-0.779999971,-1.662292193
91.24463135,0.27,-0.41,5.86,6.27,111.8915544,1.226280962,16.86000061,4.760000229,1571.814453,-79.62468719,1573.829956,Measured,2.900000095,50.19685102,172.9549365,5.409999847,16.29483773,0.9508776,69.692,80.74,172.9549365,5.409999847,16.29483773
93.21313529,-0.29,-2.66,3.08,5.74,115.649608,1.240700762,19.92000008,2.200000048,4166.657227,-2238.825439,4730.049805,Measured,28.25,83.26771378,182.808403,13.42000008,42.43219514,0.9508776,69.692,80.74,176.9903722,13.18999958,40.37620097
97.79885469,-0.84,-3.84,-3.02,0.82,124.1275986,1.269213213,18.02000046,-2.960000038,3702.364014,-1443.491333,3973.810059,Measured,21.29999924,88.41863767,208.005246,5.460000038,19.79440112,0.9508776,69.692,80.74,199.7812693,4.989999771,17.3665793
97.1277738,-0.62,0.74,-4.18,-4.92,134.3503968,1.383233565,9.420000076,-3.339999914,2081.704102,164.1992493,2088.169922,Measured,-4.510000229,36.02362055,220.0568692,-4.75,-18.24147015,0.9508776,69.692,80.74,195.1334128,-4.389999866,-14.92782111
70.50823193,-2.75,4.36,-3.59,-7.95,78.8743699,1.118654769,14.64999962,-2.400000095,3509.717773,532.6747437,3549.909912,Measured,-8.630000114,22.17847844,107.1959718,-4.699999809,-8.792650877,1.1315252,69.692,95.99,85.61898613,-4.340000153,-6.485126671
66.19094488,-3.15,3.54,-5.8,-9.34,81.26789959,1.227779717,7.369999886,-4.329999924,2260.123535,150.5134583,2265.129883,Measured,-3.809999943,6.397637952,108.7379706,-4.960000038,-9.405074783,1.1315252,69.692,95.99,59.08792517,-4.78000021,-4.921259843
67.17519685,-3.79,1.51,-6.15,-7.66,81.60343491,1.2147852,20.54000092,-4.860000134,6420.803223,665.7907715,6455.22998,Measured,-5.920000076,44.98031509,109.2300932,-7.360000134,-13.99825043,1.1315252,69.692,95.99,99.82502054,-7.230000019,-12.57655293
68.98711525,-3.41,0.2,-4.2,-4.4,78.15855097,1.132944184,23.68000031,-3.430000067,6271.584961,755.6135254,6316.939941,Measured,-6.869999886,48.72047369,103.6089215,-6.150000095,-11.10017456,1.1315252,69.692,95.99,95.03499729,-6.0,-9.940945049
70.79903364,-4.6,-5.13,-7.81,-2.68,80.2165368,1.133017397,22.87999916,-7.059999943,6351.445313,963.9676514,6424.180176,Measured,-8.630000114,49.37664105,106.966314,-10.76000023,-19.96937908,1.1315252,69.692,95.99,98.34864425,-10.60000038,-18.08836496
70.10558339,-5.3,-3.4,-3.92,-0.52,77.75590176,1.109125664,21.17000008,-3.640000105,7535.228516,107.8492813,7536.0,Measured,-0.819999993,42.65091864,99.71566088,-4.159999847,-7.23971991,1.1315252,69.692,95.99,91.91820106,-4.170000076,-6.681977399
72.92412312,-4.51,-1.58,12.0,13.58,68.47262127,0.938957074,24.76000023,9.659999847,2582.737305,-740.5880127,2686.820068,Measured,16.0,34.05511849,93.56955114,13.57999992,21.98162771,1.1315252,69.692,95.99,78.9588768,13.15999985,17.97900321
72.49910523,-6.04,-3.31,-5.34,-2.03,85.65229267,1.181425514,22.73999977,-4.800000191,6629.973145,153.9284058,6631.759766,Measured,-1.330000043,58.10367154,116.9400703,-5.71999979,-11.64698121,1.1315252,69.692,95.99,108.4208217,-5.730000019,-10.8158359
70.12795276,-2.55,-0.05,-5.74,-5.69,71.49248185,1.019457706,22.38999939,-4.71999979,2170.48999,1621.371582,2709.219971,Measured,-36.75999832,30.01968379,95.61461101,-12.65999985,-20.95363063,1.1315252,69.692,95.99,79.28696413,-11.51000023,-15.81364834
73.34914102,-3.02,-0.32,13.58,13.9,69.94899888,0.953644418,24.39999962,11.10999966,4402.681641,-1785.953491,4751.129883,Measured,22.07999992,36.31889664,90.56211457,17.89999962,27.84339357,1.1315252,69.692,95.99,79.49475333,17.29999924,23.64392043
73.50572656,-5.06,-4.27,-8.83,-4.56,94.06316937,1.27967131,19.87000084,-7.789999962,5939.586914,1791.004883,6203.740234,Measured,-16.78000069,58.62861168,131.8788236,-15.53999996,-35.33464717,1.1315252,69.692,95.99,122.4190753,-15.14999962,-31.99912536
59.39065855,7.79,-3.43,-1.82,1.61,78.22566486,1.317137522,24.31999969,-1.929999948,3866.12915,1223.438354,4055.090088,Measured,-17.55999947,47.08005374,109.2191631,-7.489999771,-14.23884564,1.1315252,69.692,95.99,97.48468875,-7.0,-11.88757643
64.33428776,7.09,2.79,-1.19,-3.98,80.66392576,1.253824804,22.80999947,-0.629999995,3464.601318,1806.632813,3907.350098,Measured,-27.54000092,44.29133858,112.8499589,-9.020000458,-17.70559988,1.1315252,69.692,95.99,99.81408207,-8.180000305,-14.19510011
72.47673586,-1.65,1.71,0.82,-0.89,86.14441285,1.188580195,23.78000069,0.879999995,3852.404053,802.0026855,3935.0,Measured,-11.76000023,57.7427834,126.6732303,-3.150000095,-6.966316585,1.1315252,69.692,95.99,114.4575718,-2.809999943,-5.621172207
73.01360057,-4.84,-0.02,-2.77,-2.75,92.6091659,1.2683824,20.92000008,-2.279999971,6109.365234,939.2296753,6181.140137,Measured,-8.739999771,62.20472141,130.8398943,-6.21999979,-14.17322839,1.1315252,69.692,95.99,121.3692075,-6.010000229,-12.7077864
73.21492484,-4.81,4.01,2.6,-1.41,90.21564475,1.232202928,21.98999977,2.630000114,7420.275391,28.49195099,7420.330078,Measured,-0.219999999,64.10761455,122.4956279,2.769999981,5.92738416,1.1315252,69.692,95.99,115.1246682,2.799999952,5.621172207
77.6440587,-5.25,-0.31,4.57,4.88,85.0930586,1.095937796,21.53000069,3.710000038,3690.129883,-1590.748169,4018.399902,Measured,23.31999969,46.9816263,121.6316724,11.51000023,24.26727967,1.1315252,69.692,95.99,108.3989531,10.80000019,20.30839862
72.18593414,2.87,0.79,-0.37,-1.16,93.12366023,1.290052714,18.40999985,-0.209999993,1636.698975,770.869873,1809.150024,Measured,-25.21999931,39.30446044,145.9754984,-5.909999847,-15.03718285,1.1315252,69.692,95.99,122.2222246,-5.110000134,-10.89238849
75.80977094,-3.28,2.67,-1.85,-4.52,97.53041892,1.286515151,17.29999924,-1.190000057,3343.682617,444.3607483,3373.080078,Measured,-7.570000172,49.31102275,150.5577408,-3.869999886,-10.1596675,1.1315252,69.692,95.99,133.9238835,-3.619999886,-8.464566679
75.31764495,-3.81,0.76,4.09,3.33,95.06979241,1.262251262,19.68000031,3.450000048,5485.385254,-1228.139282,5621.189941,Measured,12.61999989,59.94094638,136.2642153,9.010000229,21.34733208,1.1315252,69.692,95.99,126.1920378,8.699999809,19.09448719
78.04670723,-0.51,-1.09,2.07,3.16,94.55529809,1.211521939,18.79999924,1.559999943,1699.486328,501.7979736,1772.02002,Measured,-16.45000076,43.20866167,152.2965819,-2.269999981,-6.036745386,1.1315252,69.692,95.99,128.8713871,-1.75999999,-3.947943892
77.37562634,-4.02,0.44,-1.22,-1.66,92.07229744,1.189939284,17.64999962,-0.949999988,1791.896362,405.7935181,1837.27002,Measured,-12.76000023,37.30314923,144.2803944,-3.910000086,-9.831583302,1.1315252,69.692,95.99,120.4396295,-3.5,-7.349081135
73.34914102,2.03,0.6,3.15,2.55,87.3523605,1.19091184,21.45999908,2.660000086,2254.152344,65.72038269,2255.110107,Measured,-1.669999957,47.47375416,137.1063022,2.299999952,5.511810982,1.1315252,69.692,95.99,118.5039377,2.369999886,4.899387597
50.35343593,2.67,11.53,8.85,-2.68,76.86113236,1.526432724,14.93000031,8.720000267,1552.69397,101.2246094,1555.98999,Measured,-3.730000019,17.74934333,113.0905552,8.170000076,16.06517889,1.1315252,69.692,95.99,77.23097413,8.350000381,11.22047269
78.69541875,-4.81,0.77,-2.09,-2.86,112.7415925,1.432632221,12.68999958,-1.620000005,3410.145752,433.8253174,3437.629883,Measured,-7.25,48.55643107,178.6526691,-4.460000038,-13.88888868,1.1315252,69.692,95.99,159.6675416,-4.210000038,-11.72353485
66.77254832,5.75,0.23,2.89,2.66,94.44345298,1.414405401,13.85000038,2.400000095,1071.996948,294.0697327,1111.599976,Measured,-15.34000015,22.63779559,156.0476842,0.129999995,0.349956248,1.1315252,69.692,95.99,105.643043,0.689999998,1.279527512
80.44022906,-3.47,1.33,4.33,3.0,96.56853563,1.200500505,15.42000008,3.720000029,1432.365967,-817.6698608,1649.319946,Measured,29.71999931,30.41338733,151.3779508,9.829999924,25.83114702,1.1315252,69.692,95.99,118.2414728,8.729999542,17.94619406
81.82712956,-6.05,1.41,2.53,1.12,116.0075175,1.417714615,12.80000019,2.25999999,3977.031494,-571.6819458,4017.909912,Measured,8.180000305,56.3648304,182.7974561,5.860000134,18.65704229,1.1315252,69.692,95.99,166.3823265,5.599999905,16.22922151
85.83124553,-1.67,5.18,2.38,-2.8,88.44846304,1.030492596,20.73999977,2.609999895,664.480896,-1548.110229,1684.689941,Measured,66.76999664,33.59579977,125.0984245,13.11999989,28.40113661,1.1315252,69.692,95.99,101.038932,11.35999966,19.90376286
85.38385827,-3.8,1.91,4.86,2.95,117.7970648,1.379617497,13.07999992,4.230000019,2789.628906,-793.067688,2900.169922,Measured,15.86999989,51.11548531,192.049432,10.13000011,33.77077773,1.1315252,69.692,95.99,170.8661477,9.579999924,28.44488214
82.67716535,-3.97,-1.25,8.79,10.04,85.27200906,1.031385252,13.53999996,7.059999943,494.6962585,878.6610718,1008.349976,Measured,-60.61999893,14.37007912,128.0839925,1.370000005,3.073053306,1.1315252,69.692,95.99,74.03761696,3.079999924,3.969816398
85.80887616,-1.62,-0.83,2.4,3.23,112.6297389,1.312565132,11.40999985,1.860000014,2096.78125,1121.929321,2378.070068,Measured,-28.14999962,31.46325509,180.6211764,-6.079999924,-19.1491691,1.1315252,69.692,95.99,143.6898506,-4.699999809,-11.76727934
86.03256979,-2.89,1.04,6.73,5.69,79.92573269,0.929017149,25.64999962,5.659999847,11804.03125,-728.1693726,11826.46973,Measured,3.529999971,59.02230896,91.59011374,7.760000229,12.36876686,1.1315252,69.692,95.99,88.60454576,7.75,11.9422573
80.55207588,-3.91,-1.0,5.86,6.86,102.2950956,1.269925008,9.140000343,4.690000057,2485.656982,396.8029175,2517.129883,Measured,-9.069999695,19.45538001,162.1281715,2.279999971,6.441382181,1.1315252,69.692,95.99,115.5621152,2.849999905,5.7524062
86.50232641,-3.18,1.61,1.53,-0.08,116.1864679,1.343160037,8.119999886,1.460000038,2833.431885,1307.429321,3120.530029,Measured,-24.77000046,24.77034183,183.0380524,-6.710000038,-21.38013915,1.1315252,69.692,95.99,141.1854835,-5.139999866,-12.66404191
86.47995705,-3.57,2.65,8.71,6.06,109.8335685,1.27004652,11.85000038,7.480000019,3126.926514,-216.4624176,3134.409912,Measured,3.960000038,39.7965883,171.708218,9.090000153,27.12160896,1.1315252,69.692,95.99,150.2187233,8.970000267,23.43613332
82.74427344,-3.13,0.0,-5.23,-5.23,116.4325323,1.407137043,7.210000038,-4.300000191,928.4168091,2241.396484,2426.070068,Measured,-67.5,9.087926447,166.1636072,-15.18000031,-43.50393567,1.1315252,69.692,95.99,84.89719735,-11.53999996,-16.97287889
86.07730852,-5.07,-0.83,2.25,3.08,103.3911981,1.201143483,12.63000011,1.74000001,726.0328369,548.6959839,910.0499878,Measured,-37.08000183,20.70209955,176.5529336,-2.589999914,-7.961505041,1.1315252,69.692,95.99,109.3722683,-1.389999986,-2.646544265
80.01521117,-3.3,0.74,4.48,3.74,113.5916222,1.41962535,11.42000008,3.769999981,3860.145508,-799.397583,3942.050049,Measured,11.69999981,45.20997288,174.8031456,8.609999657,26.17016656,1.1315252,69.692,95.99,156.7366659,8.199999809,22.3534564
85.13779528,-3.88,-2.07,0.9,2.97,111.2652149,1.306883912,11.48999977,0.479999989,1322.638306,-137.1480103,1329.72998,Measured,5.920000076,26.04986895,194.2366586,1.629999995,5.54461961,1.1315252,69.692,95.99,136.078303,1.370000005,3.25896765
80.21653543,-3.68,-2.12,-3.01,-0.89,97.37383406,1.213887306,10.63000011,-2.74000001,464.480896,917.1280518,1028.040039,Measured,-63.13999939,11.81102331,150.3390215,-8.5,-22.23315827,1.1315252,69.692,95.99,78.42300862,-6.619999886,-9.044182478
